#<lower left points><upper right points>
(0.0785082,0.0705798)	(0.081039,0.102457)
(0.577646,0.49339)	(0.61545,0.494751)
(0.577646,0.510127)	(0.594103,0.513629)
(0.553338,0.510127)	(0.577646,0.584615)
(0.950009,0.21938)	(0.955976,0.258593)
(0.950009,0.258593)	(0.955976,0.333264)
(0.929536,0.258593)	(0.930712,0.319528)
(0.228566,0.558389)	(0.230444,0.588039)
(0.228566,0.614083)	(0.23146,0.67531)
(0.201334,0.614083)	(0.228566,0.67531)
(0.757451,0.244267)	(0.826494,0.24979)
(0.757451,0.249809)	(0.806861,0.263289)
(0.720666,0.249809)	(0.740272,0.272476)
(0.486465,0.200523)	(0.563116,0.207982)
(0.486465,0.207982)	(0.495459,0.221819)
(0.46806,0.207982)	(0.486465,0.254126)
(0.586958,0.057943)	(0.59313,0.0820966)
(0.586958,0.0915979)	(0.604893,0.172247)
(0.579181,0.0915979)	(0.579665,0.163757)
(0.00201234,0.835009)	(0.00332124,0.863427)
(0.00201234,0.915774)	(0.0145658,0.943568)
(0,0.915774)	(0.00201234,0.943568)
(0.809319,0.0285336)	(0.871447,0.0517368)
(0.809319,0.0517368)	(0.871447,0.0574001)
(0.693482,0.0517368)	(0.790007,0.0553712)
(0.97376,0.449858)	(0.999686,0.562052)
(0.97376,0.562052)	(0.997808,0.60023)
(0.971242,0.562052)	(0.97376,0.61074)
(0.152674,0.23353)	(0.163266,0.255091)
(0.152674,0.255091)	(0.163266,0.257778)
(0.143818,0.255091)	(0.152674,0.257778)
(0.0542946,0.497114)	(0.0882956,0.512003)
(0.0542946,0.512003)	(0.0584035,0.569593)
(0.0380415,0.512003)	(0.0542946,0.579315)
(0.698904,0.244267)	(0.720666,0.257421)
(0.698904,0.257421)	(0.720666,0.279131)
(0.691667,0.257421)	(0.698904,0.279131)
(0.598373,0.661681)	(0.598466,0.676604)
(0.598373,0.676604)	(0.598466,0.720586)
(0.591423,0.676604)	(0.592666,0.677874)
(0.446073,0.0241759)	(0.487146,0.038772)
(0.446073,0.0424735)	(0.537212,0.0491628)
(0.375423,0.0424735)	(0.446073,0.0491628)
(0.306263,0.529602)	(0.321291,0.532663)
(0.306263,0.641712)	(0.325179,0.661681)
(0.298338,0.641712)	(0.306263,0.661681)
(0.0990684,0)	(0.0993777,0.0691964)
(0.0990684,0.111969)	(0.102163,0.142616)
(0.0962466,0.111969)	(0.0990684,0.142616)
(0.321291,0.529602)	(0.325179,0.532663)
(0.321291,0.532663)	(0.323142,0.597465)
(0.306263,0.532663)	(0.321291,0.641712)
(0.594103,0.510127)	(0.626698,0.513629)
(0.594103,0.513629)	(0.617308,0.529854)
(0.577646,0.513629)	(0.58445,0.579619)
(0.448444,0.382239)	(0.450373,0.424172)
(0.448444,0.424172)	(0.450373,0.442889)
(0.376033,0.424172)	(0.448444,0.442889)
(0.937146,0.402864)	(0.951503,0.416101)
(0.937146,0.416101)	(0.951503,0.466233)
(0.933538,0.416101)	(0.937146,0.466233)
(0.0516689,0.181307)	(0.0584485,0.21753)
(0.0516689,0.21753)	(0.0584485,0.231539)
(0.00802842,0.21753)	(0.0448912,0.218512)
(0.574747,0.835009)	(0.983621,0.836518)
(0.574747,0.836518)	(0.983621,0.839827)
(0.329787,0.836518)	(0.574747,0.839827)
(0.510001,0.159247)	(0.537046,0.1692)
(0.510001,0.1692)	(0.537046,0.173168)
(0.437183,0.1692)	(0.510001,0.173168)
(0.126296,0.958742)	(0.13089,0.961068)
(0.126296,0.97239)	(0.126474,0.978232)
(0.089431,0.97239)	(0.0951051,0.996456)
(0.781398,0.85749)	(0.848795,0.85837)
(0.781398,0.863461)	(0.996044,0.86675)
(0.67413,0.863461)	(0.718073,0.866332)
(0.0198344,0.760562)	(0.025304,0.794566)
(0.0198344,0.794566)	(0.025304,0.81128)
(0,0.794566)	(0.0198344,0.81128)
(0.32101,0.135915)	(0.328779,0.223745)
(0.32101,0.223745)	(0.328779,0.256266)
(0.300869,0.223745)	(0.32101,0.256266)
(0.632524,0.362684)	(0.635856,0.367664)
(0.632524,0.367664)	(0.635856,0.411504)
(0.626698,0.367664)	(0.632524,0.411504)
(0.466973,0.49339)	(0.467233,0.498361)
(0.466973,0.522467)	(0.477637,0.555659)
(0.453614,0.522467)	(0.466973,0.555659)
(0.60012,0.925377)	(0.602933,0.938861)
(0.60012,0.9456)	(0.863481,0.950748)
(0.573525,0.9456)	(0.60012,0.950748)
(0.198715,0.0508804)	(0.199834,0.0716002)
(0.198715,0.0716002)	(0.199834,0.151557)
(0.16196,0.0716002)	(0.170742,0.129784)
(0.176059,0.449932)	(0.182012,0.517401)
(0.176059,0.517401)	(0.182012,0.535339)
(0.15954,0.517401)	(0.176059,0.535339)
(0.626674,0.950748)	(0.648859,0.951751)
(0.626674,0.951751)	(0.648859,0.959495)
(0.404791,0.951751)	(0.599311,0.954802)
(0.441251,0.254126)	(0.575987,0.255965)
(0.441251,0.255965)	(0.550057,0.262227)
(0.404413,0.255965)	(0.441251,0.26822)
(0.701811,0.057943)	(0.804966,0.0605753)
(0.701811,0.0605753)	(0.736358,0.0608579)
(0.691667,0.0605753)	(0.701811,0.0623541)
(0.0584035,0.512003)	(0.0630055,0.534344)
(0.0584035,0.569593)	(0.0882956,0.579315)
(0.0542946,0.569593)	(0.0584035,0.579315)
(0.180527,0.151557)	(0.199834,0.206693)
(0.180527,0.206693)	(0.199834,0.23353)
(0.163266,0.206693)	(0.180527,0.23353)
(0.667883,0.0285336)	(0.686488,0.0328239)
(0.667883,0.0328239)	(0.686488,0.0462921)
(0.607001,0.0328239)	(0.611103,0.042866)
(0.188533,0.0508804)	(0.198715,0.0551379)
(0.188533,0.0551379)	(0.198715,0.0716002)
(0.16196,0.0551379)	(0.188533,0.0716002)
(0.386495,0.382239)	(0.42358,0.382899)
(0.386495,0.401412)	(0.448444,0.424172)
(0.376033,0.401412)	(0.386495,0.424172)
(0.54306,0.815961)	(0.624466,0.82187)
(0.54306,0.82187)	(0.573667,0.825214)
(0.489718,0.82187)	(0.54306,0.829064)
(0.706858,0.362684)	(0.708354,0.362781)
(0.706858,0.400902)	(0.762621,0.411504)
(0.635856,0.400902)	(0.706858,0.411504)
(0.260274,0.799718)	(0.273082,0.810321)
(0.260274,0.810321)	(0.273082,0.814818)
(0.206951,0.810321)	(0.260274,0.814818)
(0.420156,0.85509)	(0.521717,0.862846)
(0.420156,0.862846)	(0.51806,0.867411)
(0.418019,0.862846)	(0.420083,0.862871)
(0.75026,0.580226)	(0.8634,0.595385)
(0.75026,0.595385)	(0.782666,0.599158)
(0.732665,0.595385)	(0.75026,0.615038)
(0.861691,0.449827)	(0.894117,0.45166)
(0.861691,0.462468)	(0.897475,0.462502)
(0.861353,0.462468)	(0.861691,0.462502)
(0.56172,0.661681)	(0.564236,0.702481)
(0.56172,0.702481)	(0.564236,0.713486)
(0.479047,0.702481)	(0.56172,0.713486)
(0.0630055,0.512003)	(0.07715,0.520197)
(0.0630055,0.534344)	(0.077441,0.544885)
(0.0584035,0.534344)	(0.0630055,0.569593)
(0.806861,0.249809)	(0.855543,0.263289)
(0.806861,0.263289)	(0.855543,0.279131)
(0.757451,0.263289)	(0.761604,0.267262)
(0.127942,0)	(0.131021,0.333055)
(0.127942,0.333055)	(0.131021,0.3925)
(0.123333,0.333055)	(0.127942,0.3925)
(0.841241,0)	(0.842033,0.00256448)
(0.841241,0.0202457)	(0.924071,0.0285336)
(0.693482,0.0202457)	(0.695998,0.020264)
(0.605308,0.607798)	(0.626698,0.60798)
(0.605308,0.60798)	(0.626698,0.661681)
(0.550118,0.60798)	(0.586489,0.646004)
(0.999933,0)	(1,0.00504853)
(0.999933,0.00504853)	(1,0.0260677)
(0.995253,0.00504853)	(0.999933,0.0260677)
(0.501992,0.362887)	(0.516677,0.395933)
(0.501992,0.395933)	(0.516677,0.399193)
(0.478603,0.395933)	(0.501992,0.399193)
(0.957395,0.402864)	(0.999686,0.410185)
(0.957395,0.410185)	(0.999686,0.449858)
(0.951503,0.410185)	(0.957395,0.449858)
(0.79409,0.360665)	(0.794429,0.362644)
(0.79409,0.364165)	(0.844083,0.385015)
(0.788273,0.364165)	(0.79409,0.391016)
(0.13089,0.958742)	(0.135477,0.961068)
(0.13089,0.961068)	(0.135477,0.97239)
(0.126296,0.961068)	(0.13089,0.97239)
(0.245519,0.0768712)	(0.278266,0.0881474)
(0.245519,0.0881474)	(0.278266,0.0982663)
(0.229231,0.0881474)	(0.245519,0.0982663)
(0.149949,0.151557)	(0.163266,0.164151)
(0.149949,0.164151)	(0.163266,0.23353)
(0.143818,0.164151)	(0.149949,0.23353)
(0.746162,0.737301)	(0.756646,0.747867)
(0.746162,0.747867)	(0.748293,0.760483)
(0.685369,0.747867)	(0.69717,0.748622)
(0.718073,0.863461)	(0.781398,0.866332)
(0.718073,0.866332)	(0.781398,0.867193)
(0.67413,0.866332)	(0.718073,0.867193)
(0.290614,0.409582)	(0.29145,0.493363)
(0.290614,0.640665)	(0.292263,0.67531)
(0.287667,0.640665)	(0.290614,0.67531)
(0.58445,0.513629)	(0.594103,0.579619)
(0.58445,0.579619)	(0.594103,0.584615)
(0.577646,0.579619)	(0.58445,0.584615)
(0.953516,0.819665)	(1,0.82064)
(0.953516,0.82064)	(1,0.822427)
(0.757032,0.82064)	(0.83985,0.821441)
(0.169774,0.784547)	(0.22348,0.786018)
(0.169774,0.786018)	(0.178804,0.789734)
(0.143818,0.786018)	(0.169774,0.799718)
(0.0905656,0.835009)	(0.127261,0.848214)
(0.0905656,0.870869)	(0.13171,0.922391)
(0.0903008,0.870869)	(0.0905656,0.922391)
(0.579665,0.0915979)	(0.586958,0.163757)
(0.579665,0.163757)	(0.586958,0.172247)
(0.579181,0.163757)	(0.579665,0.172247)
(0.0966655,0.463701)	(0.0980903,0.557002)
(0.0966655,0.557481)	(0.098249,0.685409)
(0.0958592,0.557481)	(0.0966655,0.685409)
(0.813472,0.318201)	(0.890821,0.321535)
(0.813472,0.321535)	(0.882101,0.327598)
(0.805131,0.321535)	(0.812621,0.322032)
(0.105856,0.646128)	(0.11126,0.662517)
(0.105856,0.662517)	(0.11126,0.685409)
(0.10175,0.662517)	(0.105856,0.685409)
(0.117864,0.247907)	(0.119067,0.251037)
(0.117864,0.251037)	(0.119067,0.557347)
(0.117647,0.251037)	(0.117864,0.557347)
(0.926749,0.688272)	(0.936615,0.700724)
(0.926749,0.700724)	(0.936615,0.701968)
(0.729466,0.700724)	(0.926749,0.701968)
(0.596557,0)	(0.607001,0.00443951)
(0.596557,0.00443951)	(0.607001,0.0491628)
(0.585548,0.00443951)	(0.596557,0.0491628)
(0.879556,0.885854)	(1,0.891271)
(0.879556,0.891271)	(0.892548,0.918163)
(0.863481,0.891271)	(0.879556,0.921987)
(0.112622,0.589558)	(0.116798,0.664534)
(0.112622,0.664534)	(0.116798,0.67165)
(0.11126,0.664534)	(0.112622,0.67165)
(0.875637,0.137557)	(0.877727,0.16375)
(0.875637,0.16375)	(0.877727,0.212799)
(0.829628,0.16375)	(0.868509,0.210074)
(0.492746,0.312447)	(0.519235,0.321113)
(0.492746,0.321113)	(0.519235,0.333264)
(0.45501,0.321113)	(0.492746,0.333264)
(0.794429,0.360665)	(0.845923,0.362644)
(0.794429,0.362644)	(0.845923,0.364165)
(0.79409,0.362644)	(0.794429,0.364165)
(0.703461,0.688272)	(0.729466,0.692054)
(0.703461,0.692054)	(0.729466,0.701968)
(0.627062,0.692054)	(0.703461,0.701968)
(0.550057,0.255965)	(0.575987,0.262227)
(0.550057,0.262227)	(0.575987,0.26822)
(0.441251,0.262227)	(0.550057,0.26822)
(0.78467,0.737301)	(0.78974,0.762395)
(0.78467,0.763368)	(0.936615,0.76355)
(0.756646,0.763368)	(0.78467,0.76355)
(0.0569702,0.685409)	(0.0641199,0.716713)
(0.0569702,0.744245)	(0.11126,0.760562)
(0.0370501,0.744245)	(0.0569702,0.760562)
(0.995664,0.284652)	(1,0.315036)
(0.995664,0.315036)	(1,0.333264)
(0.98504,0.315036)	(0.995664,0.333264)
(0.59313,0.057943)	(0.604893,0.0820966)
(0.59313,0.0820966)	(0.604893,0.0915979)
(0.586958,0.0820966)	(0.59313,0.0915979)
(0.367812,0.111151)	(0.372354,0.127016)
(0.367812,0.151497)	(0.375423,0.178316)
(0.366129,0.151497)	(0.367812,0.178316)
(0.758318,0.785653)	(0.873335,0.790365)
(0.758318,0.790365)	(0.873335,0.801651)
(0.757032,0.790365)	(0.758318,0.801651)
(0.462476,0.19946)	(0.46806,0.239383)
(0.462476,0.239383)	(0.46806,0.252525)
(0.449543,0.239383)	(0.462476,0.252525)
(0.135094,0)	(0.135477,0.0316024)
(0.135094,0.0316024)	(0.135477,0.329017)
(0.132503,0.0316024)	(0.135094,0.329017)
(0.102433,0)	(0.103036,0.0682023)
(0.102433,0.0682023)	(0.103036,0.142616)
(0.102163,0.0682023)	(0.102433,0.142616)
(0.530011,0.280201)	(0.553864,0.280748)
(0.530011,0.280748)	(0.553864,0.304279)
(0.519235,0.280748)	(0.530011,0.304279)
(0.282598,0.295374)	(0.286111,0.299538)
(0.282598,0.299538)	(0.286111,0.309519)
(0.270524,0.299538)	(0.282598,0.309519)
(0.647701,0.515275)	(0.664324,0.593116)
(0.647701,0.593116)	(0.664324,0.620595)
(0.626698,0.593116)	(0.631743,0.607854)
(0.326373,0.796041)	(0.330157,0.808572)
(0.326373,0.808572)	(0.330157,0.829064)
(0.298338,0.808572)	(0.326373,0.829064)
(0.261599,0.458435)	(0.265741,0.520762)
(0.261599,0.553292)	(0.269273,0.558389)
(0.247494,0.553292)	(0.261599,0.558389)
(0.343843,0.762717)	(0.374064,0.794598)
(0.343843,0.794598)	(0.374064,0.796041)
(0.340147,0.794598)	(0.343843,0.796041)
(0.573667,0.82187)	(0.624466,0.825214)
(0.573667,0.825214)	(0.624466,0.829064)
(0.54306,0.825214)	(0.573667,0.829064)
(0.6779,0.057943)	(0.678846,0.0906865)
(0.6779,0.0906865)	(0.678846,0.204649)
(0.658781,0.0906865)	(0.668221,0.180384)
(0.602933,0.925377)	(0.70488,0.937165)
(0.602933,0.938861)	(0.85627,0.945136)
(0.60012,0.938861)	(0.602933,0.9456)
(0.695998,0.0202457)	(0.841241,0.020264)
(0.695998,0.020264)	(0.841241,0.0285336)
(0.693482,0.020264)	(0.695998,0.0285336)
(0.626037,0.661681)	(0.627062,0.663559)
(0.626037,0.663559)	(0.627062,0.680072)
(0.624466,0.663559)	(0.626037,0.680072)
(0.152715,0.451497)	(0.15954,0.575276)
(0.152715,0.575276)	(0.15954,0.655766)
(0.151282,0.575276)	(0.152715,0.655766)
(0.19359,0.935321)	(0.294204,0.951823)
(0.19359,0.951823)	(0.260464,0.955161)
(0.155787,0.951823)	(0.174328,0.967335)
(0.655801,0.057943)	(0.658781,0.175807)
(0.655801,0.175807)	(0.658781,0.221347)
(0.65428,0.175807)	(0.655475,0.203254)
(0.892548,0.891271)	(1,0.918163)
(0.892548,0.918163)	(1,0.921987)
(0.879556,0.918163)	(0.892548,0.921987)
(0.875661,0.615038)	(0.910371,0.631551)
(0.875661,0.631551)	(0.910371,0.636783)
(0.8634,0.631551)	(0.875661,0.636783)
(0.663625,0.204649)	(0.678846,0.210456)
(0.663625,0.210456)	(0.678846,0.221347)
(0.658781,0.210456)	(0.663625,0.221347)
(0.166385,0.535339)	(0.18466,0.6424)
(0.166385,0.6424)	(0.18466,0.655766)
(0.15954,0.6424)	(0.166385,0.655766)
(0.418919,0.335432)	(0.450373,0.341758)
(0.418919,0.341758)	(0.430904,0.371175)
(0.405999,0.341758)	(0.418919,0.378422)
(0.0170229,0.0817925)	(0.0233279,0.133862)
(0.0170229,0.133862)	(0.0233279,0.147991)
(0,0.133862)	(0.0170229,0.147991)
(0.95844,0.265675)	(0.964894,0.266788)
(0.95844,0.266788)	(0.964894,0.333264)
(0.955976,0.266788)	(0.95844,0.333264)
(0.437039,0.815961)	(0.489718,0.820402)
(0.437039,0.820402)	(0.489718,0.829064)
(0.375423,0.820402)	(0.427704,0.828378)
(0.939671,0.258593)	(0.945929,0.263713)
(0.939671,0.321592)	(0.950009,0.333264)
(0.929536,0.321592)	(0.939671,0.333264)
(0.07715,0.512003)	(0.0882956,0.520197)
(0.07715,0.520197)	(0.0882956,0.534344)
(0.0630055,0.520197)	(0.07715,0.534344)
(0.0375786,0.270061)	(0.0488502,0.293156)
(0.0375786,0.299039)	(0.063347,0.318124)
(0.0246224,0.299039)	(0.0375786,0.321074)
(0.299408,0.256266)	(0.312966,0.393443)
(0.299408,0.393443)	(0.312966,0.402798)
(0.298338,0.393443)	(0.299408,0.402798)
(0.278505,0.295374)	(0.281141,0.295853)
(0.278505,0.298031)	(0.282598,0.299538)
(0.270524,0.298031)	(0.278505,0.299538)
(0.862782,0.967215)	(0.863481,0.982226)
(0.862782,0.982226)	(0.863481,0.985404)
(0.764926,0.982226)	(0.862782,0.985404)
(0.202559,0.718829)	(0.203588,0.718988)
(0.202559,0.75137)	(0.217648,0.781331)
(0.159462,0.75137)	(0.16908,0.772142)
(0.939168,0.723644)	(0.957393,0.765968)
(0.939168,0.765968)	(0.957393,0.785653)
(0.936615,0.765968)	(0.939168,0.785653)
(0.986142,0.723644)	(0.990652,0.735983)
(0.986142,0.764963)	(1,0.785653)
(0.957393,0.764963)	(0.986142,0.785653)
(0.302024,0.135915)	(0.317573,0.168266)
(0.302024,0.168948)	(0.306094,0.180884)
(0.300869,0.168948)	(0.302024,0.223745)
(0.237855,0.208027)	(0.264002,0.234578)
(0.237855,0.234578)	(0.264002,0.257778)
(0.234481,0.234578)	(0.237855,0.257778)
(0.829619,0.535625)	(0.833898,0.549914)
(0.829619,0.549914)	(0.833898,0.55058)
(0.735103,0.549914)	(0.829619,0.55058)
(0.894117,0.449827)	(0.897475,0.45166)
(0.894117,0.45166)	(0.897475,0.462468)
(0.861691,0.45166)	(0.894117,0.462468)
(0.581639,0.785653)	(0.624466,0.801817)
(0.581639,0.801817)	(0.624466,0.815961)
(0.489718,0.801817)	(0.581639,0.815961)
(0.186907,0.535339)	(0.187387,0.535852)
(0.186907,0.535852)	(0.187387,0.655766)
(0.18466,0.535852)	(0.186907,0.655766)
(0.258939,0.68844)	(0.271319,0.77667)
(0.258939,0.77667)	(0.271319,0.784547)
(0.22348,0.77667)	(0.228516,0.781322)
(0.563385,0.200523)	(0.575987,0.245398)
(0.563385,0.245398)	(0.575987,0.254126)
(0.563116,0.245398)	(0.563385,0.254126)
(0.191234,0.257778)	(0.201334,0.280402)
(0.191234,0.280402)	(0.201334,0.329559)
(0.187408,0.280402)	(0.191234,0.329559)
(0.213953,0.829064)	(0.298338,0.830066)
(0.213953,0.830066)	(0.298338,0.835009)
(0.135477,0.830066)	(0.213953,0.835009)
(0.929853,0.402864)	(0.933538,0.46471)
(0.929853,0.46471)	(0.933538,0.466233)
(0.925967,0.46471)	(0.929853,0.466233)
(0.598061,0.41528)	(0.611317,0.441314)
(0.598061,0.441314)	(0.611317,0.451093)
(0.511681,0.441314)	(0.598061,0.451093)
(0.115026,0.247907)	(0.116798,0.372056)
(0.115026,0.372056)	(0.116798,0.589558)
(0.11126,0.372056)	(0.115026,0.589558)
(0.716434,0.701968)	(0.752747,0.71965)
(0.716434,0.71965)	(0.752747,0.727581)
(0.685369,0.71965)	(0.706519,0.724014)
(0.403186,0.960473)	(0.487151,0.981162)
(0.403186,0.981162)	(0.429341,0.992463)
(0.396283,0.981162)	(0.403186,0.995494)
(0.527658,0.89959)	(0.543149,0.903939)
(0.527658,0.903939)	(0.543149,0.904092)
(0.462382,0.903939)	(0.527658,0.904092)
(0.043721,0.147991)	(0.0626186,0.154711)
(0.043721,0.154711)	(0.0626186,0.16217)
(0,0.154711)	(0.025291,0.156465)
(0.0195738,0.958742)	(0.0288465,0.961103)
(0.0195738,0.976243)	(0.0893746,0.991516)
(0,0.976243)	(0.0195738,1)
(0.491559,0.960473)	(0.528021,0.965879)
(0.491559,0.965879)	(0.528021,0.974486)
(0.487151,0.965879)	(0.491559,0.974486)
(0.594596,0.18839)	(0.607001,0.189774)
(0.594596,0.189774)	(0.607001,0.26822)
(0.579181,0.189774)	(0.594596,0.26822)
(0.0893746,0.976243)	(0.089431,0.991516)
(0.0893746,0.991516)	(0.089431,1)
(0.0195738,0.991516)	(0.0893746,1)
(0.825327,0.354933)	(0.845923,0.35938)
(0.825327,0.35938)	(0.845923,0.360665)
(0.771055,0.35938)	(0.825327,0.360665)
(0.762804,0.318201)	(0.805131,0.321263)
(0.762804,0.321263)	(0.805131,0.331631)
(0.758043,0.321263)	(0.762804,0.331631)
(0.0109555,0.598841)	(0.0135903,0.625277)
(0.0109555,0.625277)	(0.0135903,0.677196)
(0.00469314,0.625277)	(0.0109555,0.677196)
(0.274761,0.951823)	(0.278952,0.968763)
(0.274761,0.977745)	(0.294204,1)
(0.19359,0.977745)	(0.274761,1)
(0.495459,0.207982)	(0.563116,0.221819)
(0.495459,0.221819)	(0.563116,0.254126)
(0.486465,0.221819)	(0.495459,0.254126)
(0.903172,0.701968)	(0.936615,0.706346)
(0.903172,0.706346)	(0.936615,0.707477)
(0.808765,0.706346)	(0.903172,0.707477)
(0.779584,0.137557)	(0.829628,0.149853)
(0.779584,0.149853)	(0.829628,0.151295)
(0.743965,0.149853)	(0.779584,0.151295)
(0.751968,0.509968)	(0.765529,0.515673)
(0.751968,0.532381)	(0.879688,0.535625)
(0.747257,0.532381)	(0.751968,0.535625)
(0.612738,0.0462921)	(0.686488,0.0540702)
(0.612738,0.0540702)	(0.686488,0.057943)
(0.607001,0.0540702)	(0.612738,0.057943)
(0.487146,0.0241759)	(0.537212,0.038772)
(0.487146,0.038772)	(0.537212,0.0424735)
(0.446073,0.038772)	(0.487146,0.0424735)
(0.0841328,0.147991)	(0.086265,0.194758)
(0.0841328,0.194758)	(0.086265,0.224925)
(0.0760202,0.194758)	(0.0841328,0.224925)
(0.40978,0.661681)	(0.443697,0.694051)
(0.40978,0.694343)	(0.418732,0.696549)
(0.375423,0.694343)	(0.40978,0.713639)
(0.45762,0.850416)	(0.492513,0.850453)
(0.45762,0.850453)	(0.492513,0.854323)
(0.418019,0.850453)	(0.45762,0.854323)
(0.933343,0.579595)	(0.940653,0.617239)
(0.933343,0.617239)	(0.940653,0.654551)
(0.928038,0.617239)	(0.933343,0.654551)
(0.472024,0.49339)	(0.477637,0.502903)
(0.472024,0.502903)	(0.477637,0.522467)
(0.466973,0.502903)	(0.472024,0.522467)
(0.51806,0.862846)	(0.521717,0.867411)
(0.51806,0.867411)	(0.521717,0.875132)
(0.420156,0.867411)	(0.51806,0.875132)
(0.489112,0.921987)	(0.573525,0.924037)
(0.489112,0.924037)	(0.573525,0.925377)
(0.404791,0.924037)	(0.489112,0.925377)
(0.221505,0.0309624)	(0.229231,0.0655549)
(0.221505,0.0655549)	(0.229231,0.0982663)
(0.215759,0.0655549)	(0.221505,0.0982663)
(0.137465,0.566149)	(0.143818,0.610364)
(0.137465,0.610364)	(0.143818,0.829064)
(0.13725,0.610364)	(0.137465,0.829064)
(0.790007,0.0517368)	(0.809319,0.0553712)
(0.790007,0.0553712)	(0.809319,0.0574001)
(0.693482,0.0553712)	(0.790007,0.0574001)
(0.367409,0.256266)	(0.375423,0.350457)
(0.367409,0.350457)	(0.375423,0.382962)
(0.366648,0.350457)	(0.367409,0.382962)
(0.959186,0.867193)	(1,0.869926)
(0.959186,0.869926)	(1,0.870515)
(0.681019,0.869926)	(0.959186,0.870515)
(0.573731,0.584615)	(0.626698,0.59711)
(0.573731,0.59711)	(0.626698,0.607798)
(0.553338,0.59711)	(0.573731,0.607798)
(0.290902,0.0302121)	(0.292263,0.0541393)
(0.290902,0.0541393)	(0.292263,0.328553)
(0.286111,0.0541393)	(0.290902,0.328553)
(0.781388,0.437418)	(0.826533,0.441471)
(0.781388,0.441471)	(0.826533,0.444383)
(0.74507,0.441471)	(0.781388,0.444383)
(0.388531,0.564448)	(0.422023,0.565168)
(0.388531,0.565168)	(0.404308,0.574934)
(0.375423,0.565168)	(0.388531,0.591146)
(0.581804,0.0241759)	(0.585548,0.0291596)
(0.581804,0.0291596)	(0.585548,0.0491628)
(0.537212,0.0291596)	(0.581804,0.0491628)
(0.0784436,0.534344)	(0.0882956,0.562951)
(0.0784436,0.562951)	(0.0882956,0.569593)
(0.0630055,0.562951)	(0.0784436,0.569593)
(0.766314,0.76355)	(0.936615,0.784013)
(0.766314,0.784013)	(0.936615,0.785653)
(0.756646,0.784013)	(0.766314,0.785653)
(0.78974,0.737301)	(0.84358,0.75331)
(0.78974,0.762395)	(0.936615,0.763368)
(0.78467,0.762395)	(0.78974,0.763368)
(0.959605,0.723644)	(0.986142,0.732036)
(0.959605,0.732036)	(0.986142,0.764963)
(0.957393,0.732036)	(0.959605,0.764963)
(0.50334,0.885854)	(0.543149,0.890968)
(0.50334,0.890968)	(0.543149,0.89959)
(0.462382,0.890968)	(0.50334,0.89959)
(0.318709,0.402798)	(0.325179,0.431197)
(0.318709,0.431197)	(0.325179,0.529602)
(0.312966,0.431197)	(0.318709,0.529602)
(0.90942,0)	(0.924071,0.00678961)
(0.90942,0.00678961)	(0.921704,0.0171031)
(0.841241,0.00678961)	(0.90942,0.0202457)
(0.582333,0.057943)	(0.586958,0.0682889)
(0.582333,0.0682889)	(0.586958,0.0915979)
(0.579181,0.0682889)	(0.582333,0.0915979)
(0.675601,0.885854)	(0.863481,0.890722)
(0.675601,0.890722)	(0.863481,0.89959)
(0.543149,0.890722)	(0.64601,0.896889)
(0.408195,0.26822)	(0.4528,0.284002)
(0.408195,0.284002)	(0.4528,0.297442)
(0.404413,0.284002)	(0.408195,0.297442)
(0.778371,0.449827)	(0.861353,0.456457)
(0.778371,0.456457)	(0.861353,0.462502)
(0.761769,0.456457)	(0.778371,0.462502)
(0.829204,0.471142)	(0.859571,0.477636)
(0.829204,0.477636)	(0.859571,0.49339)
(0.761769,0.477636)	(0.777261,0.482401)
(0.28496,0.0982663)	(0.286111,0.188783)
(0.28496,0.188783)	(0.286111,0.18994)
(0.280033,0.188783)	(0.28496,0.18994)
(0.987046,0.284652)	(0.995664,0.302893)
(0.987046,0.302893)	(0.991345,0.303118)
(0.98504,0.302893)	(0.987046,0.315036)
(0.305531,0.9138)	(0.313183,0.931366)
(0.305531,0.931366)	(0.313183,0.96235)
(0.294204,0.931366)	(0.300992,0.945798)
(0.0704083,0.147991)	(0.0760202,0.185806)
(0.0704083,0.185806)	(0.0760202,0.224925)
(0.0661527,0.185806)	(0.0704083,0.224925)
(0.732458,0.137557)	(0.743965,0.138914)
(0.732458,0.138914)	(0.743965,0.151295)
(0.730439,0.138914)	(0.732458,0.151295)
(0.60982,0.85683)	(0.634477,0.860045)
(0.60982,0.860045)	(0.634477,0.867193)
(0.586032,0.860045)	(0.60982,0.867193)
(0.507711,0.925377)	(0.519314,0.933161)
(0.507711,0.936438)	(0.573525,0.950748)
(0.404791,0.936438)	(0.507711,0.950748)
(0.788746,0.0623541)	(0.792814,0.0839848)
(0.788746,0.129382)	(0.804966,0.137557)
(0.691667,0.129382)	(0.788746,0.137557)
(0.0288465,0.958742)	(0.089431,0.961103)
(0.0288465,0.961103)	(0.089431,0.976243)
(0.0195738,0.961103)	(0.0288465,0.976243)
(0.342544,0.361181)	(0.347084,0.374459)
(0.342544,0.374459)	(0.347084,0.382962)
(0.336637,0.374459)	(0.342544,0.382962)
(0.712805,0.426606)	(0.732005,0.436549)
(0.712805,0.436549)	(0.732005,0.444383)
(0.69546,0.436549)	(0.712805,0.444383)
(0.844083,0.364165)	(0.845923,0.385015)
(0.844083,0.385015)	(0.845923,0.391016)
(0.79409,0.385015)	(0.844083,0.391016)
